FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0138.2.REST	9.4172e-01	1.0000e+00	1	14	1466	7024	6.67%	17.27%	DDIT4
MA0513.1.SMAD2::SMAD3::SMAD4	9.4992e-01	1.0000e+00	2	13	2372	6118	13.33%	27.94%	CCM2L,MET
MA0036.2.GATA2	9.5079e-01	1.0000e+00	2	13	2381	6109	13.33%	28.04%	MET,CASP5
MA0084.1.SRY	9.5377e-01	1.0000e+00	3	12	3128	5362	20.0%	36.84%	CREB5,CASP5,LRRK2
MA0485.1.Hoxc9	9.5451e-01	1.0000e+00	2	13	2421	6069	13.33%	28.52%	EMR2,EMR3
MA0068.1.Pax4	9.7095e-01	1.0000e+00	4	11	4012	4478	26.67%	47.26%	CCL23,TNFAIP6,CREB5,SIGLEC10
MA0090.1.TEAD1	9.7427e-01	1.0000e+00	1	14	1839	6651	6.67%	21.66%	LRRK2
MA0072.1.RORA_2	9.7697e-01	1.0000e+00	1	14	1888	6602	6.67%	22.24%	LRRC31
MA0047.2.Foxa2	9.7823e-01	1.0000e+00	3	12	3502	4988	20.0%	41.25%	LRRC31,CASP5,EMR3
MA0042.1.FOXI1	9.8591e-01	1.0000e+00	4	11	4344	4146	26.67%	51.17%	EMR2,CASP5,EMR3,LRRK2
MA0041.1.Foxd3	9.8613e-01	1.0000e+00	6	9	5478	3012	40.0%	64.52%	TNFAIP6,LRRK2,EMR2,EMR3,KIAA0226L,CREB5
MA0594.1.Hoxa9	9.8777e-01	1.0000e+00	1	14	2161	6329	6.67%	25.45%	TNFAIP6
MA0033.1.FOXL1	9.8922e-01	1.0000e+00	3	12	3817	4673	20.0%	44.96%	LRRC31,EMR2,EMR3
MA0142.1.Pou5f1::Sox2	9.9241e-01	1.0000e+00	3	12	3964	4526	20.0%	46.69%	MAP1LC3A,LRRC31,SIGLEC10
MA0507.1.POU2F2	9.9291e-01	1.0000e+00	3	12	3992	4498	20.0%	47.02%	LRRC31,CASP5,TNFAIP6
MA0151.1.ARID3A	9.9955e-01	1.0000e+00	4	11	5538	2952	26.67%	65.23%	CCM2L,MET,EMR2,TNFAIP6
MA0131.1.HINFP	1.0000e+00	1.0000e+00	0	15	105	8385	0.0%	1.24%	
MA0164.1.Nr2e3	1.0000e+00	1.0000e+00	0	15	703	7787	0.0%	8.28%	
MA0509.1.Rfx1	1.0000e+00	1.0000e+00	0	15	689	7801	0.0%	8.12%	
MA0106.2.TP53	1.0000e+00	1.0000e+00	0	15	1097	7393	0.0%	12.92%	
MA0063.1.Nkx2-5	1.0000e+00	1.0000e+00	0	15	1381	7109	0.0%	16.27%	
MA0525.1.TP63	1.0000e+00	1.0000e+00	0	15	1485	7005	0.0%	17.49%	
MA0259.1.HIF1A::ARNT	1.0000e+00	1.0000e+00	0	15	225	8265	0.0%	2.65%	
MA0600.1.RFX2	1.0000e+00	1.0000e+00	0	15	1111	7379	0.0%	13.09%	
MA0006.1.Arnt::Ahr	1.0000e+00	1.0000e+00	0	15	0	8490	0.0%	0.0%	
MA0056.1.MZF1_1-4	1.0000e+00	1.0000e+00	0	15	0	8490	0.0%	0.0%	
MA0075.1.Prrx2	1.0000e+00	1.0000e+00	0	15	0	8490	0.0%	0.0%	
MA0089.1.NFE2L1::MafG	1.0000e+00	1.0000e+00	0	15	0	8490	0.0%	0.0%	
MA0132.1.Pdx1	1.0000e+00	1.0000e+00	0	15	0	8490	0.0%	0.0%	
MA0161.1.NFIC	1.0000e+00	1.0000e+00	0	15	0	8490	0.0%	0.0%	
