FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0472.1.EGR2	1.9858e-01	1.0000e+00	121	93	12800	11168	56.54%	53.4%	HECTD3,FABP5P3,FRYL,ADD3,IMMP2L,ZCCHC14,FBXO10,NQO2,ZDHHC18,SMOC2,PRPF8,SETD1B,ANP32A,MIR450B,RREB1,RARA,CTBS,A2MP1,THRA,EAF1,PDE7B,PHC3,ARHGAP24,CREBRF,A1BG,BCAP31,NPR3,ZMYM4,WNK1,LOC100505933,SCOC,ANKUB1,LINC00439,ARID1A,POM121L9P,MIR548H4,LOC100216545,MIR1281,MIR450A1,EIF5A2,DDX43,POM121C,ZNF280C,NUAK2,HELZ,MLL3,DCP1B,MLL5,MLL4,UROD,EDNRB,VPREB3,MAML2,KANSL1L,UBE3A,HAUS3,C15ORF38-AP3S2,NID1,ZBTB32,MAU2,LBX2,MLLT10,HEMGN,CUX1,TRRAP,TNFRSF1B,MED13L,HMOX1,LBX2-AS1,GPR180,LAMTOR5,RNU6-6,RFPL1S,CREBBP,BTBD2,MGC16121,NBPF3,LOC100129858,RFPL1,TENM1,LOC100996307,AKAP11,A2M,NCOA6,NEDD1,MARK4,ALAS2,WBP1L,PHIP,ELMSAN1,LOC646719,SUGP1,QSER1,FGD3,TET3,RXRG,SCAF4,MIR147A,PLEKHM2,DTNB,ADA,IGF2BP1,NDP,IGF2BP3,EP300,MIR503,ATXN2L,METTL6,RBBP6,FAM89A,A1BG-AS1,FAM78A,JARID2,RNU6-19,AP3S2,SCAP,NR1D1,SORBS3,LOC338799,ARAP1,FRAT1,CDK13,NIPBL,SYNJ1,WHAMM,UBE2G1,TMEM222,GAB1,NINJ1,MLL,RAB3C,HBA1,USP49,HBA2,NOTCH1,NOTCH2,POGZ,KAT6A,CFP
MA0109.1.Hltf	2.1428e-01	1.0000e+00	40	174	3945	20023	18.69%	16.46%	RNU6-16,MGC16121,FRYL,ADD3,IMMP2L,HBD,LEKR1,SEPT9,CHI3L2,CTAGE10P,MIR450B,USP49,TFPT,MR1,PDPR,WBP1L,WHAMM,ARHGAP24,MIR147A,TMEM209,PA2G4P4,FBXO10,TTN,RP1,KRTAP20-3,LBX2,NUP214,LOC730091,LOC100505933,IGF2BP1,GYPA,RAB3C,GYPE,MIR503,BACE1,DDX43,ALAS2,ZNF280C,HBG2,LBX2-AS1,SPAG17,POGZ,MIR450A1,MAP3K19,PRPF31,DCP1B
MA0470.1.E2F4	2.3181e-01	1.0000e+00	82	132	8552	15416	38.32%	35.68%	BPTF,FABP5P3,FRYL,ADD3,HIST1H4F,ZCCHC14,FBXO10,NQO2,ZDHHC18,B2M,SETD1B,ANP32A,RREB1,RARA,CTBS,GABARAP,EAF1,NUP214,IGF1R,ZMYM4,PRRC2C,SLC45A4,WNK1,UBE2R2,LOC100505933,ARID1A,POM121L9P,RBBP6,MIR1281,EIF5A2,ZNF280C,HELZ,MLL3,FOXJ3,MLL4,ACADL,MAML2,UBE3A,NID1,ABCA17P,RBM33,ZBTB32,MAU2,MLLT10,CUX1,TNFRSF1B,MED13L,GAB1,GPR180,EMC7,BTBD2,SMAD4,AKAP11,PAXBP1,PGBD4,NCOA6,NEDD1,SUGP1,QSER1,RXRG,SCAF4,PLEKHM2,DTNB,ADA,IGF2BP1,HIST1H1E,EP300,BCAP31,ATXN2L,METTL6,ABCA3,FAM89A,RNU6-16,JARID2,SCAP,SMOC2,SORBS3,LOC338799,CDK13,RNU6ATAC,SYNJ1,UBE2G1,MIR548H4,ZBTB4,MLL,HBA1,USP49,HBA2,BACE1,NOTCH1,KAT6A
MA0047.2.Foxa2	2.3381e-01	1.0000e+00	70	144	7238	16730	32.71%	30.2%	RNU6-16,ZNF280C,HIST1H1E,SMAD4,HBD,NUAK2,RNU6-28,VPREB3,RNU6-19,RFPL1,BRD4,B2M,SETD1B,CHI3L2,GYPA,RNU6-34,RNU6-35,SORBS3,NCOR1,RNU6-33,LOC338799,EP300,NCOA6,PRH1-PRR4,CCDC146,MIR147A,NEDD1,RFPL1S,RNU6-64,HELZ,AFF1,PHIP,ALAS2,WBP1L,CLN3,WHAMM,RBM33,ARHGAP24,ELMSAN1,PA2G4P4,LEKR1,A1BG,CCDC101,FOXJ3,FGD3,ATXN2L,NAT2,DIRC2,TAS2R10,CREBRF,LOC730091,RNU6ATAC,CSF3R,TMEM140,HBA1,ANKUB1,INO80D,HBA2,NPIPL3,BTBD7,FBXO10,KAT6A,BACE1,HSPBAP1,FGD5-AS1,DDX43,SLC45A4,GNG12-AS1,HBG2,NOTCH2,MIR1281,POGZ,FRAT1,N4BP2L2,NUP214,MAP3K19,RNU6-6,A1BG-AS1,CBLL1
MA0004.1.Arnt	2.3593e-01	1.0000e+00	42	172	4203	19765	19.63%	17.54%	BPTF,POLA1,ZNF280C,LEKR1,NBPF3,SMOC2,RNU6ATAC,AKAP11,NR1D1,RREB1,NCOA6,ARAP1,SNORD115-15,GYPE,GABARAP,KAT6A,ABCA17P,SCARNA23,PHC3,TMEM222,PRRC2C,TET3,DIRC2,UBE2R2,IL6R,SNORD115-21,CREBRF,RNU6-28,IGF2BP1,HSPBAP1,IGF2BP3,EIF5A2,SCAP,KRTAP20-3,USP49,TNFRSF1B,CUX1,MED13L,HMOX1,RBBP6,SPAG17,ABCA3,BTBD7,GYPA,FOLR2,BTBD2
MA0509.1.Rfx1	2.4823e-01	1.0000e+00	31	183	3050	20918	14.49%	12.73%	SMAD4,NUAK2,AKAP11,FBXO10,N4BP2L2,SEPT9,CBLL1,ANP32A,BOD1L1,MIR450B,PGBD4,MAML2,ZER1,RNU6ATAC,CLN3,CREBRF,TMEM209,LEKR1,A1BG,MIR1256,NINJ1,TRRAP,TMEM140,BRD4,NCOA6,ATXN2L,ANKUB1,DDX43,RBBP6,SPAG17,MIR450A1,MIR5091,EIF5A2,EMC7,A1BG-AS1
MA0078.1.Sox17	2.5575e-01	1.0000e+00	36	178	3597	20371	16.82%	15.01%	MGC16121,HECTD3,POLA1,FBXO10,MIR1256,JARID2,TENM1,LOC100996307,DCP1B,MLL5,UROD,C15ORF38-AP3S2,VPREB3,TMED11P,RARA,MR1,MARK4,CAST,SCARNA23,PHC3,MIR147A,FOXJ3,KRTAP20-3,NAT2,TET3,UBE2R2,HEMGN,CSF3R,TMEM140,GYPA,EP300,GYPE,MIR503,ATXN2L,HBBP1,LOC100216545,MIR1281,POGZ,TREML3P,POU2F1,CHI3L2
MA0074.1.RXRA::VDR	2.5923e-01	1.0000e+00	34	180	3389	20579	15.89%	14.14%	NUAK2,B2M,QSER1,SMOC2,SNORD115-15,THRA,ACADL,C15ORF38-AP3S2,TMED11P,RARA,MAML2,UBE3A,GABARAP,PDE7B,RBM33,ARHGAP24,LY86,FOXJ3,KRTAP20-3,SLC45A4,TET3,DIRC2,TRRAP,SNORD115-21,DTNB,CSF3R,IGF2BP1,LY86-AS1,FAIM3,HSPBAP1,HBBP1,DDX43,HMOX1,TENM1,BOD1L1,MIR5091,FAM89A,LAMTOR5
MA0067.1.Pax2	2.6698e-01	1.0000e+00	22	192	2126	21842	10.28%	8.87%	FRYL,FAM78A,LEKR1,JARID2,RNU6-19,N4BP2L2,PAXBP1,RARA,ARAP1,KANSL1L,NEDD1,RNU6ATAC,RPGR,CREBRF,A1BG,LBX2,UBE2R2,SCAF4,DTNB,RNU6-6,POM121L9P,LBX2-AS1,FAM89A,EIF5A2,A1BG-AS1
MA0465.1.CDX2	2.6830e-01	1.0000e+00	60	154	6223	17745	28.04%	25.96%	RNU6-16,POLA1,FRYL,IMMP2L,PAXBP1,HBD,NUAK2,TMEM140,NQO2,MIR450B,MIR548H4,AP3S2,DCP1B,ANP32A,RNU6-34,ACADL,C15ORF38-AP3S2,NDP,LY86,CCDC101,PRKXP1,PRH1-PRR4,KANSL1L,NEDD1,A2MP1,ALAS2,HIST1H1E,GYPE,CAST,PDPR,SCARNA23,PHC3,PHIP,TMEM222,RNU6-33,UBE2R2,MIR1256,FGD3,PRRC2C,NAT2,DIRC2,TAS2R10,LY86-AS1,SCAF4,NREP-AS1,NREP,TRRAP,CSF3R,MAP3K19,GYPA,EIF5A2,BACE1,GPR1,HSPBAP1,HEMGN,HBBP1,DDX43,KAT6A,HBG2,SPAG17,POGZ,MIR450A1,TREML3P,LAMTOR5,BTBD7,POU2F1,CHI3L2
MA0108.2.TBP	2.7815e-01	1.0000e+00	40	174	4068	19900	18.69%	16.97%	RNU6-16,HIST1H4F,EMR1,MIR1256,NQO2,IMMP2L,HBB,C15ORF38-AP3S2,NCOR1,TMED11P,NEDD1,A2MP1,A2M,CAST,ALAS2,PDE7B,SYNJ1,WHAMM,PHC3,PHIP,CREBRF,NPR3,TAS2R10,HEMGN,NREP-AS1,NREP,DTNB,CSF3R,IGF2BP1,HIST1H1E,IGF2BP3,ANKUB1,TPCN2,POM121L9P,HBG2,CTAGE10P,POGZ,TREML3P,NUP214,FOLR2,POU2F1
MA0526.1.USF2	2.9135e-01	1.0000e+00	56	158	5834	18134	26.17%	24.34%	BPTF,HECTD3,POLA1,MGC16121,HIST1H4F,A1BG-AS1,HMOX1,LEKR1,NBPF3,NR1D1,N4BP2L2,DCP1B,AKAP11,UROD,SNORD115-15,THRA,NDP,TMED11P,CCDC101,NCOA6,ARAP1,CDRT15P2,TFPT,ZER1,MR1,GYPE,GABARAP,ZNF280C,SMOC2,ABCA17P,SCARNA23,UBE2G1,TMEM222,CLN3,PA2G4P4,FBXO10,CFP,A1BG,MIR503,PHC3,PRRC2C,NQO2,DIRC2,SNORD115-21,CREBRF,LOC730091,TMEM140,IGF2BP1,GYPA,IGF2BP3,NPIPL3,EIF5A2,SCAP,KAT6A,HSPBAP1,SNORD115-44,MED13L,GNG12-AS1,RBBP6,SPAG17,FRAT1,ABCA3,BTBD7,PRPF31,FOLR2
MA0482.1.Gata4	3.0901e-01	1.0000e+00	46	168	4776	19192	21.5%	19.93%	HECTD3,POLA1,KRTAP20-3,IMMP2L,SCARNA23,HBD,MIR1256,HBB,RNU6-34,N4BP2L2,SEPT9,CBLL1,UROD,RNU6-35,MIR450B,RNU6-33,RARA,USP49,PRH1-PRR4,ARAP1,CTBS,RNU6-64,ALAS2,MARK4,LBX2,NID1,CLN3,WHAMM,RPGR,CREBRF,A1BG,FGD3,FAIM3,PRRC2C,RXRG,TAS2R10,IL6R,MIR147A,RAB3C,TMEM140,BRD4,HIST1H1E,INO80D,GYPE,ATXN2L,GPR1,ANKUB1,TPCN2,LBX2-AS1,MIR450A1,MAP3K19,A1BG-AS1,CFP
MA0131.1.HINFP	3.1780e-01	1.0000e+00	13	201	1240	22728	6.07%	5.17%	PGBD4,ADD3,HIST1H4F,RNU6-64,LBX2,JARID2,POM121L9P,LBX2-AS1,RNU6-19,NINJ1,LOC100505933,PCIF1,CDK13,FAM89A,RNU6-35,RNU6-6,EMC7,NCOA6
MA0042.1.FOXI1	3.2068e-01	1.0000e+00	83	131	8873	15095	38.79%	37.02%	HIST1H4F,HBD,FBXO10,ZDHHC18,HBB,PRPF8,B2M,SETD1B,MIR450B,TMED11P,KIAA0907,CTBS,RFPL1S,EAF1,PDE7B,CLN3,PHC3,ARHGAP24,NUP214,PRRC2C,R3HDM2,CSF3R,KRTAP20-3,LINC00439,DDX43,ZNF280C,MIR548H4,MIR1281,MIR450A1,TREML3P,N4BP2L2,EMR1,NUAK2,DCP1B,EDNRB,ACADL,VPREB3,MAML2,KANSL1L,AFF1,FOXJ3,TRRAP,HEMGN,RNU6-28,HSPBAP1,IMMP2L,CTAGE10P,FRAT1,LAMTOR5,RNU6-6,SMAD4,RFPL1,TENM1,RNU6-34,RNU6-35,NCOR1,RNU6-33,CCDC101,NCOA6,PRH1-PRR4,CDRT15P2,CAST,ALAS2,PHIP,NAT2,RXRG,IL6R,CREBRF,TMEM140,HIST1H1E,EP300,HBBP1,METTL6,BOD1L1,MIR5091,RNU6-16,RNU6-19,PRKXP1,SCAP,SORBS3,LOC338799,RPGR,UBE2G1,RP1,RNU6-64,DIRC2,HBA1,INO80D,HBA2,NOTCH2,POGZ,MAP3K19,CFP,POU2F1
MA0527.1.ZBTB33	3.2210e-01	1.0000e+00	32	182	3277	20691	14.95%	13.67%	BPTF,FABP5P3,ZCCHC14,SMAD4,JARID2,GAB1,MLL3,B2M,MAU2,AKAP11,SORBS3,PAXBP1,RARA,NCOA6,NEDD1,UBE3A,RNU6ATAC,RBM33,TMEM209,SUGP1,IGF1R,QSER1,ZMYM4,NINJ1,UBE2R2,CUX1,IGF2BP3,HELZ,KAT6A,BCAP31,MED13L,RBBP6,BOD1L1,MIR5091,EIF5A2
MA0495.1.MAFF	3.3136e-01	1.0000e+00	53	161	5584	18384	24.77%	23.3%	INO80D,ZNF280C,POM121C,HBD,TMEM140,LOC100129858,HBB,AP3S2,TENM1,N4BP2L2,DCP1B,GYPA,SNORD115-15,ACADL,C15ORF38-AP3S2,LY86,PRKXP1,PRH1-PRR4,NEDD1,MR1,GABARAP,CAST,NINJ1,SYNJ1,EMR1,HBG2,RP1,QSER1,LY86-AS1,BACE1,SLC45A4,R3HDM2,SNORD115-21,RAB3C,UBE2R2,MAP3K19,BRD4,SCOC,SPRR2G,NPIPL3,GYPE,FAIM3,GPR1,ANKUB1,TPCN2,HBBP1,DDX43,POM121L9P,MIR548H4,CTAGE10P,TREML3P,LOC100996307,SMOC2,LAMTOR5,EIF5A2,FOLR2
MA0102.3.CEBPA	3.4635e-01	1.0000e+00	48	166	5063	18905	22.43%	21.12%	PCIF1,MIR1256,HIST1H4F,ADA,NQO2,ZDHHC18,RNU6-28,MIR548H4,PRKXP1,GYPA,BOD1L1,C10ORF25,INO80D,NDP,TMED11P,EP300,KIAA0907,PRH1-PRR4,CDRT15P2,HAUS3,CAST,PHIP,MIR147A,PA2G4P4,RP1,FOXJ3,SLC45A4,TAS2R10,NREP-AS1,TMEM140,LOC730091,CSF3R,ZNF22,BRD4,MAML2,SPRR2G,LAMTOR5,GYPE,GPR1,USP49,FGD5-AS1,TPCN2,HBBP1,HMOX1,HBG2,MIR1281,FRAT1,MIR5091,NREP,NUP214,MAP3K19,EIF5A2,FOLR2
MA0079.3.SP1	3.5094e-01	1.0000e+00	163	51	17918	6050	76.17%	74.76%	BPTF,HECTD3,FABP5P3,FRYL,ADD3,HIST1H4F,ZCCHC14,RPGR,FBXO10,TMEM140,NQO2,ZDHHC18,HBB,SMOC2,PRPF8,B2M,SETD1B,CHI3L2,ANP32A,RREB1,RARA,KIAA0907,CTBS,PRPF31,THRA,EAF1,PDE7B,PHC3,ARHGAP24,CREBRF,A1BG,BCAP31,IGF1R,NPR3,ZMYM4,ATXN2L,PRRC2C,SLC45A4,WNK1,TAS2R10,UBE2R2,LOC100505933,BRD4,GYPA,LY86-AS1,KRTAP20-3,GPR1,SCOC,ARID1A,POM121L9P,RBBP6,LOC100216545,MIR1281,TREML3P,N4BP2L2,EIF5A2,DDX43,CCDC146,POM121C,EMR1,NUAK2,HELZ,MLL3,SEPT9,DCP1B,MLL5,MLL4,UROD,VPREB3,LY86,MAML2,KANSL1L,UBE3A,HAUS3,NID1,ABCA17P,RBM33,ZBTB32,MAU2,LBX2,MLLT10,HEMGN,GATAD2B,TRRAP,ZNF22,TNFRSF1B,CUX1,MED13L,GAB1,LBX2-AS1,GPR180,BTBD7,CREBBP,BTBD2,MGC16121,SMAD4,NBPF3,LOC100129858,LOC100996307,AKAP11,RNU6-34,RNU6-35,GABARAP,PAXBP1,C15ORF38-AP3S2,RNU6-33,CCDC101,NCOA6,NEDD1,TFPT,MARK4,CAST,ALAS2,WBP1L,PHIP,ELMSAN1,TMEM209,LOC646719,SUGP1,QSER1,RXRG,IL6R,SCAF4,NREP-AS1,PLEKHM2,NREP,DTNB,PCIF1,ADA,IGF2BP1,HIST1H1E,IGF2BP3,EP300,MIR503,PRKXP1,TPCN2,SNORD115-44,HBBP1,METTL6,SPAG17,ABCA3,RNU6-64,FAM89A,A1BG-AS1,RNU6-16,ZNF280C,FAM78A,LEKR1,JARID2,RNU6-19,AP3S2,CBLL1,SCAP,NR1D1,SORBS3,C10ORF25,LOC338799,ARAP1,FRAT1,CDK13,RNU6ATAC,NIPBL,SYNJ1,WHAMM,UBE2G1,TMEM222,MIR548H4,ZBTB4,NINJ1,MLL,RAB3C,HBA1,USP49,HBA2,RNU6-6,BACE1,FGD5-AS1,NOTCH1,NOTCH2,POGZ,CFP,NUP214,KAT6A,FOLR2
MA0051.1.IRF2	3.8933e-01	1.0000e+00	60	154	6466	17502	28.04%	26.98%	MGC16121,FRYL,IMMP2L,HBD,FBXO10,TMEM140,NBPF3,RFPL1,B2M,RPGR,DCP1B,ANP32A,NR1D1,PAXBP1,A2M,LY86,PGBD4,MAML2,PRH1-PRR4,KANSL1L,NEDD1,RFPL1S,ZBTB4,RNU6-35,MR1,AFF1,MARK4,LBX2,WBP1L,TTN,GYPA,EMR1,ELMSAN1,TMEM209,PA2G4P4,PDE7B,RP1,IGF1R,NPR3,BACE1,PRRC2C,NAT2,TET3,TAS2R10,SCAF4,MIR147A,LOC730091,ADA,NCOA6,TENM1,NPIPL3,LY86-AS1,MIR503,FAIM3,GPR1,TNFRSF1B,HEMGN,GNG12-AS1,MIR548H4,LBX2-AS1,BOD1L1,FRAT1,MIR5091,RNU6-64,MAP3K19,EMC7,CBLL1
MA0471.1.E2F6	3.9237e-01	1.0000e+00	117	97	12822	11146	54.67%	53.5%	BPTF,FABP5P3,FRYL,ADD3,HIST1H4F,ZCCHC14,FBXO10,NQO2,ZDHHC18,SMOC2,N4BP2L2,MIR450B,CTBS,THRA,EAF1,CLN3,ARHGAP24,CREBRF,A1BG,SIRPG,IGF1R,NPR3,ZMYM4,ATXN2L,PRRC2C,SLC45A4,WNK1,TAS2R10,UBE2R2,LOC100505933,GYPA,ARID1A,POM121L9P,MIR548H4,LOC100216545,MIR1281,MIR450A1,SETD1B,DDX43,EMR1,HELZ,MLL3,FOXJ3,SEPT9,MLL5,MLL4,ACADL,MAML2,KANSL1L,UBE3A,AFF1,NID1,ABCA17P,ZBTB32,MAU2,LBX2,MLLT10,GATAD2B,NPIPL3,TNFRSF1B,CUX1,MED13L,GAB1,LBX2-AS1,GPR180,RNU6-6,EMC7,BTBD2,SMAD4,AKAP11,GABARAP,PAXBP1,C15ORF38-AP3S2,CCDC101,PGBD4,NCOA6,CDRT15P2,NEDD1,ELMSAN1,SUGP1,QSER1,MIR147A,RXRG,IL6R,SCAF4,NREP-AS1,PLEKHM2,NREP,DTNB,PCIF1,ADA,IGF2BP1,HIST1H1E,IGF2BP3,EP300,BCAP31,FAIM3,TPCN2,SNORD115-44,METTL6,SPAG17,ABCA3,FAM89A,A1BG-AS1,RNU6-16,ZNF280C,LEKR1,JARID2,RNU6-19,SCAP,NR1D1,SORBS3,LOC338799,ARAP1,CDK13,RNU6ATAC,SYNJ1,WHAMM,UBE2G1,TMEM222,ZBTB4,MLL,RAB3C,HBA1,HBA2,BACE1,NOTCH1,NUP214,MAP3K19,KAT6A,CFP
MA0033.1.FOXL1	3.9832e-01	1.0000e+00	60	154	6483	17485	28.04%	27.05%	INO80D,MGC16121,POM121C,IMMP2L,ZNF280C,TMEM140,NDP,POLA1,RNU6-28,HBB,AP3S2,SEPT9,CHI3L2,ANP32A,RNU6-34,EDNRB,ACADL,C15ORF38-AP3S2,VPREB3,TMED11P,KIAA0907,PRH1-PRR4,HSPBAP1,NEDD1,HAUS3,DIRC2,RNU6-33,PDE7B,ALAS2,WBP1L,CLN3,SCARNA23,PHC3,MIR147A,TMEM209,PA2G4P4,RP1,FOXJ3,RBM33,FGD3,NAT2,RXRG,TAS2R10,R3HDM2,HEMGN,NREP-AS1,LOC730091,CSF3R,ADA,NCOA6,SPRR2G,RNU6-19,NPIPL3,MIR503,FAIM3,USP49,TNFRSF1B,LINC00439,FGD5-AS1,GNG12-AS1,MIR548H4,NOTCH2,POGZ,TREML3P,NREP,LAMTOR5,RNU6-6,FOLR2,POU2F1
MA0139.1.CTCF	4.1096e-01	1.0000e+00	77	137	8396	15572	35.98%	35.03%	BPTF,FABP5P3,FRYL,HBD,ZDHHC18,PRPF8,N4BP2L2,RARA,EP300,MR1,GABARAP,PDE7B,RPGR,NUP214,PA2G4P4,SIRPG,BCAP31,IGF1R,ZMYM4,PRRC2C,SLC45A4,ARID1A,MIR1281,EMR1,HELZ,MLL3,DCP1B,MLL4,SNORD115-15,BOD1L1,MAML2,KANSL1L,UBE3A,HAUS3,NID1,ABCA17P,ZBTB32,FOXJ3,MLLT10,SNORD115-21,CUX1,TRRAP,RNU6-28,MED13L,FAM78A,FRAT1,BTBD2,MGC16121,MIR1256,NBPF3,LOC100996307,C15ORF38-AP3S2,NEDD1,ZER1,ALAS2,LOC646719,QSER1,IL6R,PLEKHM2,LOC730091,DTNB,PCIF1,ADA,IGF2BP1,GAB1,MIR503,ATXN2L,SNORD115-44,SPAG17,MIR5091,ABCA3,FAM89A,RNU6-16,HMOX1,JARID2,AP3S2,CBLL1,SCAP,NR1D1,ARAP1,CDK13,NIPBL,SYNJ1,MLL,RAB3C,KAT6A,FOLR2
MA0151.1.ARID3A	4.1104e-01	1.0000e+00	106	108	11631	12337	49.53%	48.53%	HECTD3,FRYL,HIST1H4F,HBD,FBXO10,NDP,HBB,SETD1B,ANP32A,TMED11P,KIAA0907,CTBS,A2MP1,MR1,THRA,PDE7B,ARHGAP24,MIR147A,PA2G4P4,SCARNA23,SIRPG,ZMYM4,ATXN2L,PRRC2C,WNK1,TAS2R10,R3HDM2,PRPF31,BRD4,SCOC,GYPE,GPR1,ANKUB1,LINC00439,DDX43,RBBP6,LOC100216545,TREML3P,N4BP2L2,EIF5A2,MIR548H4,MLL5,UROD,EDNRB,BOD1L1,ACADL,MAML2,KANSL1L,UBE3A,C15ORF38-AP3S2,TTN,LBX2,MLLT10,HEMGN,TRRAP,NPIPL3,TNFRSF1B,IMMP2L,LBX2-AS1,CTAGE10P,GPR180,ZBTB4,LAMTOR5,BTBD7,RFPL1S,CREBBP,MGC16121,MIR1256,NBPF3,LOC100129858,RFPL1,TENM1,RNU6-34,RNU6-35,PAXBP1,A2M,NCOR1,RNU6-33,CCDC101,PRH1-PRR4,CDRT15P2,TFPT,CAST,ALAS2,PHIP,ELMSAN1,TMEM209,NAT2,RXRG,NREP-AS1,LOC730091,TMEM140,HIST1H1E,IGF2BP3,MIR503,PRKXP1,HBBP1,SPAG17,MIR5091,RNU6-16,POLA1,LEKR1,RNU6-19,AP3S2,LOC338799,RPGR,SYNJ1,WHAMM,RP1,RNU6-64,NINJ1,RAB3C,INO80D,RNU6-6,BACE1,FGD5-AS1,NOTCH2,NREP,NUP214,MAP3K19,FOLR2,POU2F1
MA0496.1.MAFK	4.1439e-01	1.0000e+00	52	162	5626	18342	24.3%	23.47%	HECTD3,POM121C,EMR1,LEKR1,TMEM140,HEMGN,LOC100129858,HBB,AP3S2,TENM1,LOC100996307,DCP1B,GYPA,UROD,SNORD115-15,C15ORF38-AP3S2,LY86,PRKXP1,PRH1-PRR4,CTBS,NEDD1,MR1,GABARAP,CAST,CLN3,PHC3,NINJ1,SYNJ1,HBG2,RP1,HAUS3,MAU2,LY86-AS1,BACE1,SLC45A4,R3HDM2,SNORD115-21,NREP-AS1,NREP,UBE2R2,MAP3K19,BRD4,SCOC,SPRR2G,NPIPL3,GYPE,FAIM3,ANKUB1,TPCN2,HBBP1,POM121L9P,MIR548H4,CTAGE10P,TREML3P,SMOC2,GATAD2B,LAMTOR5,SUGP1,FOLR2
MA0106.2.TP53	4.2035e-01	1.0000e+00	30	184	3204	20764	14.02%	13.37%	RNU6-16,POM121C,ADD3,HBB,SEPT9,DCP1B,MLL5,AKAP11,NR1D1,ACADL,PRH1-PRR4,CDK13,MR1,RNU6ATAC,MARK4,ARHGAP24,MIR147A,A1BG,RP1,MAU2,BACE1,PRRC2C,TET3,DIRC2,HEMGN,LOC100505933,HSPBAP1,SPRR2G,SCAP,FAIM3,TNFRSF1B,HBG2,LOC100216545,SUGP1,A1BG-AS1
MA0029.1.Mecom	4.2155e-01	1.0000e+00	50	164	5417	18551	23.36%	22.6%	POM121C,KRTAP20-3,HIST1H4F,RPGR,LEKR1,RNU6-28,RNU6-19,TENM1,FRYL,CHI3L2,RNU6-35,EDNRB,MIR450B,C15ORF38-AP3S2,NCOR1,USP49,PRH1-PRR4,A2MP1,PDPR,A2M,LBX2,NID1,WBP1L,SYNJ1,VPREB3,ARHGAP24,TMEM222,RP1,IGF1R,RNU6-64,PRRC2C,NAT2,RXRG,IL6R,LBX2-AS1,TMEM140,BRD4,HIST1H1E,IGF2BP3,HBB,RNU6-6,BACE1,GPR1,ANKUB1,LINC00439,ALAS2,KAT6A,HBG2,NOTCH2,SPAG17,MIR450A1,TREML3P,MAP3K19,BTBD7,DCP1B
MA0077.1.SOX9	4.3160e-01	1.0000e+00	34	180	3662	20306	15.89%	15.28%	MGC16121,FRYL,NQO2,AP3S2,MLL4,SMOC2,BOD1L1,MIR450B,C15ORF38-AP3S2,VPREB3,MIR450A1,A2MP1,MR1,MIR147A,ZBTB32,MIR503,TET3,RXRG,TRRAP,HEMGN,NREP-AS1,LOC730091,ADA,ANKUB1,SPRR2G,NPIPL3,NDP,KRTAP20-3,GPR1,PA2G4P4,TNFRSF1B,ARID1A,GNG12-AS1,MIR548H4,SPAG17,FRAT1,MIR5091,NREP,CFP,BTBD7,CREBBP
MA0593.1.FOXP2	4.3436e-01	1.0000e+00	75	139	8220	15748	35.05%	34.3%	RNU6-16,MGC16121,SORBS3,PDE7B,SMAD4,HBD,TMEM140,ZDHHC18,RNU6-28,HELZ,PRKXP1,PRPF8,B2M,CCDC146,CHI3L2,SCAP,RNU6-34,RNU6-35,EDNRB,GABARAP,C10ORF25,A2M,NCOR1,RNU6-33,CCDC101,NCOA6,PRH1-PRR4,FRAT1,GPR180,NEDD1,RFPL1S,AFF1,C15ORF38-AP3S2,CAST,PDPR,WBP1L,CLN3,WHAMM,ARHGAP24,ELMSAN1,SYNJ1,RFPL1,SIRPG,MIR503,IGF1R,FOXJ3,FGD3,RNU6-64,LBX2,SLC45A4,TET3,DIRC2,CUX1,ZNF22,HBA1,SPRR2G,HBA2,NPIPL3,GYPE,KAT6A,BACE1,HSPBAP1,LINC00439,FGD5-AS1,HMOX1,HBBP1,DDX43,KANSL1L,GNG12-AS1,TENM1,LBX2-AS1,CTAGE10P,POGZ,MED13L,ACADL,CBLL1,MIR450A1,NUP214,BRD4,MIR450B,BTBD7,POU2F1,CFP,DCP1B
MA0087.1.Sox5	4.3905e-01	1.0000e+00	54	160	5892	18076	25.23%	24.58%	RNU6-16,RP1,POLA1,ZNF280C,RNU6-28,NDP,PRKXP1,N4BP2L2,CHI3L2,HIST1H1E,RNU6-35,CTAGE10P,VPREB3,MAML2,MIR147A,GPR180,A2MP1,UBE3A,MGC16121,ALAS2,WBP1L,CLN3,WHAMM,UBE2G1,PHIP,TMEM222,RBM33,PA2G4P4,RFPL1,SCARNA23,SIRPG,IGF1R,PHC3,RNU6-64,LBX2,NAT2,RXRG,TAS2R10,SCAF4,NREP-AS1,LOC730091,ADA,BRD4,ANKUB1,INO80D,MIR503,BACE1,TNFRSF1B,FGD5-AS1,GNG12-AS1,LBX2-AS1,SPAG17,POGZ,FRAT1,NREP,CREBBP,BTBD7,RFPL1S,FOLR2,POU2F1
